country.name,regional.indicator,ladder.score,playlist_id,playlist_name,playlist_owner_name,playlist_owner_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track.id,time_signature,added_at,track.artists,track.duration_ms,track.explicit,track.name,track.popularity
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,6tjituizSxwSmBB5vtgHZE,4,2021-12-12T09:25:15Z,Michael Bublé,119786,FALSE,Holly Jolly Christmas,74
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.413,0.501,0,-13.289,1,0.0643,0.423,3.44e-5,0.284,0.331,140.647,2EGgDjfNyCskVU0YArzB2D,4,2021-12-12T09:25:15Z,Egill Ólafsson,123205,FALSE,Hátíð í bæ,43
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,7rglLriMNBPAyuJOMGwi39,4,2021-12-12T09:25:15Z,"c(""Elton John"", ""Dua Lipa"", ""PNAU"")",202735,FALSE,Cold Heart - PNAU Remix,88
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.406,0.35,4,-13.542,1,0.0296,0.325,0,0.26,0.427,173.724,7F5GSOxvcP06wDcYeRVmV1,3,2021-12-12T09:25:15Z,Gunnar Ólason,235589,FALSE,Komdu um jólin,44
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.436,0.429,5,-11.323,1,0.0329,0.26,3.19e-5,0.277,0.441,121.819,0VdA1RllN1AYt69df9vKOw,3,2021-12-12T09:25:15Z,"c(""Elly Vilhjálms"", ""Vilhjálmur Vilhjálmsson"")",162446,FALSE,Jólin alls staðar,40
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.427,0.628,5,-9.537,0,0.0427,0.0339,4.76e-6,0.165,0.45,159.946,4OjxjcaJbW5U9IqYwaGq1e,4,2021-12-12T09:25:15Z,Frostrósir,227184,FALSE,Hugurinn fer hærra,41
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,27RYrbL6S02LNVhDWVl38b,3,2021-12-12T09:25:15Z,"c(""John Lennon"", ""Yoko Ono"")",214333,FALSE,Happy Xmas (War Is Over) - Remastered 2010,88
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,4,2021-12-12T09:25:15Z,Glass Animals,238805,FALSE,Heat Waves,93
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.451,0.24,1,-14.014,1,0.0351,0.912,2.45e-6,0.175,0.701,134.009,2uFaJJtFpPDc5Pa95XzTvg,4,2021-12-12T09:25:15Z,Dean Martin,117146,FALSE,Let It Snow! Let It Snow! Let It Snow!,88
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-5,0.0992,0.349,115.412,0247StOpd3AkeBQzANX4Zf,4,2021-12-12T09:25:15Z,Band Aid,222533,FALSE,Do They Know It's Christmas? - 1984 Version,85
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.45,0.31,8,-9.044,1,0.0355,0.968,0,0.112,0.569,77.255,0c1IZJa1ReeVZ5ZvOJwjih,4,2021-12-12T09:25:15Z,"c(""Sigurður Guðmundsson"", ""Memfismafían"")",251982,FALSE,Nú mega jólin koma fyrir mér,41
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-6,0.316,0.853,91.751,7fUYUcWy853HS8YJn0b3Sr,4,2021-12-12T09:25:15Z,The Ronettes,181266,FALSE,Sleigh Ride,77
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.623,0.615,0,-8.522,1,0.032,0.208,0,0.14,0.462,126.015,34LpWATZkEdPw0QxWwDc8E,4,2021-12-12T09:25:15Z,"c(""Kór Öldutúnsskóla"", ""Halla Margret Arnadottir"", ""Björgvin Halldórsson"", ""Eirikur Hauksson"")",187306,FALSE,Þú og ég,33
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.571,0.573,5,-11.487,1,0.03,0.326,8.55e-6,0.137,0.814,145.179,3ZVJa3F60LHf7BokCfkJ3m,4,2021-12-12T09:25:15Z,Eirikur Hauksson,284769,FALSE,Jól alla daga,42
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:15Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.729,0.15,11,-13.306,1,0.0361,0.9,8.74e-6,0.102,0.397,120.043,44APbTIWsNtA4lJivNJSQ6,4,2021-12-12T09:25:15Z,Hafdís Huld,108901,FALSE,Dvel ég í draumahöll,48
Iceland,Western Europe,7.553899765014648,37i9dQZEVXbKMzVsSGQ49S,Top 50 - Iceland,Spotify,spotify,0.741,0.691,10,-7.395,0,0.0672,0.0221,0,0.0476,0.892,150.087,5Z9KJZvQzH6PFmb8SNkxuk,4,2021-12-12T09:25:15Z,"c(""Lil Nas X"", ""Jack Harlow"")",212352,TRUE,INDUSTRY BABY (feat. Jack Harlow),91
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.73,0.771,6,-6.973,0,0.0534,0.0321,0,0.127,0.689,159.979,63JrADDfrcjOaI6lyVkN3c,4,2021-12-12T09:25:16Z,"c(""Kris Kross Amsterdam"", ""Antoon"", ""Sigourney K"")",148467,FALSE,Vluchtstrook,73
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,4,2021-12-12T09:25:16Z,Mariah Carey,241106,FALSE,All I Want for Christmas Is You,96
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.69,0.274,0,-12.923,1,0.051,0.845,4.28e-4,0.12,0.663,131.704,6lgIi3ixBsr4cMt3r19yX9,4,2021-12-12T09:25:16Z,MEAU,211174,FALSE,Dat heb jij gedaan,77
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-6,0.355,0.947,107.682,2FRnf9qhLbvw8fu4IBXx78,4,2021-12-12T09:25:16Z,Wham!,262960,FALSE,Last Christmas,92
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.854,0.806,11,-8.262,0,0.0886,0.0209,0.0542,0.0703,0.637,124.927,20on25jryn53hWghthWWW3,4,2021-12-12T09:25:16Z,"c(""ACRAZE"", ""Cherish"")",157890,FALSE,Do It To It,94
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.604,0.366,5,-7.519,1,0.0282,0.578,0,0.133,0.13,141.981,46IZ0fSY2mpAiktS3KOqds,4,2021-12-12T09:25:16Z,Adele,224694,FALSE,Easy On Me,92
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.823,0.493,11,-8.336,0,0.135,0.0703,0,0.0883,0.569,127.094,4wIhjMTomtYhOy1GAg8SSC,4,2021-12-12T09:25:16Z,"c(""Bilal Wahib"", ""Frenna"")",199690,FALSE,Streken Van Een Duivel,66
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.695,0.54,4,-5.692,1,0.0493,0.299,0,0.367,0.415,121.932,4fouWK6XVHhzl78KzQ1UjL,4,2021-12-12T09:25:16Z,GAYLE,168601,TRUE,abcdefu,96
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.525,0.621,7,-7.364,1,0.116,0.0489,0,0.294,0.591,191.9,0lizgQ7Qw35od7CYaoMBZb,4,2021-12-12T09:25:16Z,Ariana Grande,204093,FALSE,Santa Tell Me,92
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.762,0.766,7,-3.955,1,0.0343,0.00776,6.98e-5,0.128,0.442,130.001,2B4GHvToeLTOBB4QLzW3Ni,4,2021-12-12T09:25:16Z,Farruko,287120,TRUE,Pepas,86
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.648,0.637,10,-8.531,0,0.0584,0.287,0,0.263,0.736,170.124,7lP1zUASWfS5TLBdQDj3DA,4,2021-12-12T09:25:16Z,FLEMMING,172235,FALSE,Amsterdam,53
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-6,0.341,0.363,94.775,0lLdorYw7lVrJydTINhWdI,3,2021-12-12T09:25:16Z,Michael Bublé,206639,FALSE,It's Beginning to Look a Lot like Christmas,78
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-6,0.0921,0.531,80.87,02MWAaffLxlfxAUY7c5dvx,4,2021-12-12T09:25:16Z,Glass Animals,238805,FALSE,Heat Waves,93
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.234,0.526,2,-11.656,1,0.0411,0.871,2.34e-6,0.122,0.649,201.739,1IcR6RlgvDczfvoWJSSY2A,3,2021-12-12T09:25:16Z,Andy Williams,151000,FALSE,It's the Most Wonderful Time of the Year,73
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-5,0.18,0.866,180.183,27qAMKrDdKEs8HDXcvR24R,4,2021-12-12T09:25:16Z,Chris Rea,241626,FALSE,Driving Home for Christmas - 2019 Remaster,80
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.795,0.8,1,-6.32,1,0.0309,0.0354,7.25e-5,0.0915,0.934,116.032,7rglLriMNBPAyuJOMGwi39,4,2021-12-12T09:25:16Z,"c(""Elton John"", ""Dua Lipa"", ""PNAU"")",202735,FALSE,Cold Heart - PNAU Remix,88
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.509,0.812,8,-5.438,1,0.0537,0.0013,1.99e-5,0.214,0.689,159.876,3nAp4IvdMPPWEH9uuXFFV5,4,2021-12-12T09:25:16Z,Kelly Clarkson,229640,FALSE,Underneath the Tree,87
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.563,0.511,0,-6.415,0,0.122,0.458,0,0.108,0.21,113.171,5Epo9KIQxMprDVCaPzfnys,5,2021-12-12T09:25:16Z,Yade Lauren,206405,FALSE,In De Nacht,77
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.788,0.859,2,-2.724,1,0.0856,0.281,0,0.0424,0.822,141.02,50nfwKoDiSYg8zOCREWAm5,4,2021-12-12T09:25:16Z,Ed Sheeran,207853,FALSE,Shivers,95
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.514,0.818,2,-9.642,1,0.0451,0.406,1.93e-6,0.299,0.967,148.733,3qCeq0rWK67SoBDgFd2sId,4,2021-12-12T09:25:16Z,José Feliciano,182306,FALSE,Feliz Navidad,73
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.67,0.896,1,-4.673,1,0.058,0.0342,3.21e-5,0.344,0.403,101.216,2USlegnFJLrVLpoVfPimKB,3,2021-12-12T09:25:16Z,"c(""Gabry Ponte"", ""LUM!X"", ""Prezioso"")",160000,FALSE,Thunder,86
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.589,0.472,8,-8.749,1,0.0502,0.614,0,0.505,0.898,67.196,2EjXfH91m7f8HiJN1yQg97,4,2021-12-12T09:25:16Z,Brenda Lee,126266,FALSE,Rockin' Around The Christmas Tree,92
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.671,0.636,6,-8.117,0,0.103,0.515,4.11e-4,0.172,0.262,120.966,3uUuGVFu1V7jTQL60S1r8z,4,2021-12-12T09:25:16Z,"c(""Lost Frequencies"", ""Calum Scott"")",148197,FALSE,Where Are You Now,93
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.594,0.935,0,-2.018,1,0.0357,0.243,2.36e-6,0.102,0.602,113.99,0aoUM0zcu0kCX7Cv7O939I,4,2021-12-12T09:25:16Z,"c(""Ed Sheeran"", ""Elton John"")",208546,FALSE,Merry Christmas,69
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.529,0.772,2,-7.013,1,0.0287,0.403,2.21e-6,0.316,0.853,91.751,7fUYUcWy853HS8YJn0b3Sr,4,2021-12-12T09:25:16Z,The Ronettes,181266,FALSE,Sleigh Ride,77
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.599,0.642,0,-6.936,1,0.0363,0.164,3.33e-5,0.0992,0.349,115.412,0247StOpd3AkeBQzANX4Zf,4,2021-12-12T09:25:16Z,Band Aid,222533,FALSE,Do They Know It's Christmas? - 1984 Version,85
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.591,0.764,1,-5.484,1,0.0483,0.0383,0,0.103,0.478,169.928,5PjdY0CKGZdEuoNab3yDmX,4,2021-12-12T09:25:16Z,"c(""The Kid LAROI"", ""Justin Bieber"")",141805,TRUE,STAY (with Justin Bieber),93
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.809,0.644,0,-8.753,1,0.0342,0.23,2.54e-6,0.204,0.859,120.01,2z43Tcnc82QqrOCHv5GG9J,4,2021-12-12T09:25:16Z,"c(""Antoon"", ""Big2"")",147000,FALSE,Leuk,74
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.774,0.511,11,-8.914,1,0.0319,0.322,0,0.0672,0.771,94.736,1SV1fxF65n9NhRHp3KlBuu,4,2021-12-12T09:25:16Z,Paul McCartney,227653,FALSE,Wonderful Christmastime - Edited Version / Remastered 2011,88
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.696,0.727,2,-4.516,0,0.166,0.316,0,0.252,0.786,120.05,5fWyEc2ER2kselpeWQ6Yc7,4,2021-12-12T09:25:16Z,"c(""Donnie"", ""Rene Froger"")",173283,TRUE,Bon Gepakt,75
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.652,0.259,2,-13.336,1,0.0595,0.903,0,0.362,0.836,142.169,4kKdvXD0ez7jp1296JmAts,4,2021-12-12T09:25:16Z,"c(""Frank Sinatra"", ""B. Swanson Quartet"")",155453,FALSE,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),88
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.754,0.424,2,-8.463,1,0.0363,0.643,0,0.0652,0.806,119.705,7vQbuQcyTflfCIOu3Uzzya,4,2021-12-12T09:25:16Z,Bobby Helms,130973,FALSE,Jingle Bell Rock,92
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.754,0.763,7,-4.627,0,0.0435,0.0301,2.23e-5,0.0901,0.464,117.953,18asYwWugKjjsihZ0YvRxO,4,2021-12-12T09:25:16Z,"c(""Tiësto"", ""Ava Max"")",164818,FALSE,The Motto,87
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.807,0.893,11,-3.745,0,0.0347,0.0451,2.79e-5,0.366,0.537,126.011,3rmo8F54jFF8OgYsqTxm5d,4,2021-12-12T09:25:16Z,Ed Sheeran,230746,FALSE,Bad Habits,94
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.647,0.474,6,-11.303,1,0.0773,0.423,4.07e-5,0.14,0.702,105.208,3hzxm5yFiOKeZ5f24Q9hsq,4,2021-12-12T09:25:16Z,Snelle,162857,FALSE,In M'n Bloed,55
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.657,0.56,6,-9.049,0,0.0467,0.498,0,0.0794,0.854,161.993,7xapw9Oy21WpfEcib2ErSA,4,2021-12-12T09:25:16Z,Justin Bieber,182946,FALSE,Mistletoe,88
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.9,0.231,7,-14.385,0,0.482,0.616,0,0.164,0.598,139.975,5jHfomwwBzN6rD2ByERafC,4,2021-12-12T09:25:16Z,"c(""Cristian D"", ""Brysa"")",125051,TRUE,Le Bled,73
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.542,0.659,8,-7.289,1,0.0389,0.00279,0,0.105,0.109,120.122,2gpWyfu7eZ01zzncHpxOtA,4,2021-12-12T09:25:16Z,"c(""Swedish House Mafia"", ""The Weeknd"")",234000,FALSE,Moth To A Flame (with The Weeknd),93
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.638,0.718,0,-3.995,0,0.0254,0.175,0,0.182,0.418,101.013,3AT0yKs2cWdKII3JBxzmqv,4,2021-12-12T09:25:16Z,RONDÉ,194453,FALSE,Hard To Say Goodbye,72
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.699,0.449,10,-7.759,1,0.119,0.595,0,0.155,0.543,144.88,2wCZt5PKfSE81iXdRlRhaU,4,2021-12-12T09:25:16Z,"c(""Sigourney K"", ""Sevn Alias"")",175995,FALSE,Vreemde Voor Mij,74
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.601,0.741,2,-5.569,1,0.0478,0.185,2.91e-5,0.415,0.441,153.96,6I3mqTwhRpn34SLVafSH7G,4,2021-12-12T09:25:16Z,Justin Bieber,153190,FALSE,Ghost,90
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.647,0.465,7,-8.308,1,0.0428,0.865,0,0.0882,0.699,151.251,6tjituizSxwSmBB5vtgHZE,4,2021-12-12T09:25:16Z,Michael Bublé,119786,FALSE,Holly Jolly Christmas,74
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.677,0.721,10,-5.482,0,0.0446,0.258,1.6e-6,0.153,0.779,150.031,6f3vDmoE9ssTrOdLpJKxzT,4,2021-12-12T09:25:16Z,Maan,134400,FALSE,Leven,38
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.534,0.904,9,-3.315,1,0.0369,0.129,0,0.128,0.96,202.899,2TE4xW3ImvpltVU0cPcKUn,4,2021-12-12T09:25:16Z,Shakin' Stevens,220160,FALSE,Merry Christmas Everyone,86
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.737,0.846,1,-4.51,0,0.22,0.00614,0,0.0486,0.546,87.981,0e8nrvls4Qqv5Rfa2UhqmO,4,2021-12-12T09:25:16Z,Lil Nas X,143901,TRUE,THATS WHAT I WANT,94
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.296,0.421,7,-8.891,1,0.0285,0.214,0,0.232,0.335,83.425,2xGO2UjzxeVQSIkyg98vck,5,2021-12-12T09:25:16Z,Queen,261626,FALSE,Thank God It's Christmas - Non-Album Single,77
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.882,0.681,1,-6.898,0,0.0555,0.0998,0,0.126,0.564,100.009,2KxXMdqOwh8v26saGBGlK3,4,2021-12-12T09:25:16Z,"c(""Bokoesam"", ""Bartofso"", ""Yung Felix"")",127500,TRUE,50 Cent (feat. Yung Felix),66
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.321,0.64,2,-10.023,1,0.0324,0.28,0,0.718,0.414,146.172,27RYrbL6S02LNVhDWVl38b,3,2021-12-12T09:25:16Z,"c(""John Lennon"", ""Yoko Ono"")",214333,FALSE,Happy Xmas (War Is Over) - Remastered 2010,88
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.727,0.739,8,-3.805,1,0.0411,0.365,0.00137,0.161,0.533,93.005,2Xr1dTzJee307rmrkt8c0g,4,2021-12-12T09:25:16Z,CKay,145800,TRUE,love nwantiti (ah ah ah),95
Netherlands,Western Europe,7.464000225067139,37i9dQZEVXbKCF6dqVpDkS,Top 50 - Netherlands,Spotify,spotify,0.573,0.711,1,-6.268,0,0.0406,0.0114,0,0.328,0.47,105.006,46HNZY1i7O6jwTA7Slo2PI,4,2021-12-12T09:25:16Z,"c(""Coldplay"", ""BTS"")",226198,FALSE,My Universe,87
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.716,0.512,1,-6.257,1,0.0331,0.483,0,0.0928,0.326,104.957,7uoFMmxln0GPXQ0AcCBXRq,3,2021-12-12T09:25:16Z,Sia,165906,FALSE,Snowman,89
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.336,0.627,7,-7.463,1,0.0384,0.164,0,0.0708,0.35,150.273,0bYg9bo50gSsH3LtXe2SQn,4,2021-12-12T09:25:16Z,Mariah Carey,241106,FALSE,All I Want for Christmas Is You,96
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.339,0.214,4,-11.714,1,0.0375,0.908,7.47e-6,0.341,0.363,94.775,0lLdorYw7lVrJydTINhWdI,3,2021-12-12T09:25:16Z,Michael Bublé,206639,FALSE,It's Beginning to Look a Lot like Christmas,78
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.735,0.478,2,-12.472,1,0.0293,0.189,2.48e-6,0.355,0.947,107.682,2FRnf9qhLbvw8fu4IBXx78,4,2021-12-12T09:25:16Z,Wham!,262960,FALSE,Last Christmas,92
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.513,0.583,9,-10.863,1,0.038,0.355,1.96e-5,0.18,0.866,180.183,27qAMKrDdKEs8HDXcvR24R,4,2021-12-12T09:25:16Z,Chris Rea,241626,FALSE,Driving Home for Christmas - 2019 Remaster,80
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.465,0.373,11,-8.897,1,0.0275,0.762,6.91e-6,0.178,0.158,88.974,0M3G7kxxZt2W1T3PH97iXd,4,2021-12-12T09:25:16Z,Astrid S,157235,FALSE,Når Snøen Smelter - fra Tre nøtter til Askepott,71
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.513,0.144,3,-15.021,1,0.0454,0.926,0,0.117,0.429,134.03,3E0fq2gqsNbQo5paAuEcmc,4,2021-12-12T09:25:16Z,Maria Mena,232000,FALSE,Home for Christmas,67
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.724,0.599,7,-5.669,1,0.0546,0.205,0,0.0712,0.6,79.975,0eekaX32hUmJgcinPCL1iZ,4,2021-12-12T09:25:16Z,Freddy Kalas,174946,FALSE,Hey Ho,72
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.633,0.829,9,-6.304,1,0.0496,0.0653,0,0.0907,0.333,95.966,4c2FHHtnHFMWs5vpbGXr6i,4,2021-12-12T09:25:16Z,"c(""Astrid S"", ""Dagny"")",175777,FALSE,Pretty,53
Norway,Western Europe,7.392499923706055,37i9dQZEVXbJvfa0Yxg7E7,Top 50 - Norway,Spotify,spotify,0.428,0.521,0,-6.242,0,0.0308,0.183,4.89e-5,0.289,0.216,88.323,0PRX6CXffB3cARlzNCkmR4,3,2021-12-12T09:25:16Z,Eva Weel Skram,208427,FALSE,Selmas sang (fra Snøfall),67
